ev_workplace_charging,CHADEMO,J1772,J1772COMBO,NEMA515,NEMA520,TESLA,status_code_E,status_code_P,status_code_T,access_code_cleaned,ev_network_encoded,longitude,latitude,station_region_encoded,station_subregion_encoded,access_hours,ev_level2_evse_num
0.0,0,1,0,0,0,0,1,0,0,1,975,0.17617443605277572,0.8650508232533767,0.494279176201373,0.5047248471372985,1.0,0.005917159763313609
1.0,1,1,1,0,0,0,1,0,0,0,34,0.5058483646620004,0.591369932175752,0.4948512585812357,0.5052807115063924,0.0,0.11834319526627218
1.0,0,1,0,0,0,0,1,0,0,0,34,0.5407691972429802,0.5904091839685819,0.009725400457665904,0.5058365758754864,0.0,0.02071005917159763
0.0,0,1,0,0,0,0,1,0,0,1,34,0.4372058850998428,0.5109530197394463,0.4954233409610984,0.5063924402445803,0.3333333333333333,0.01775147928994083
1.0,0,1,0,0,0,0,1,0,0,0,34,0.4295388178744304,0.3755022278574458,0.4959954233409611,0.5069483046136742,1.0,0.011834319526627219
1.0,0,1,0,0,0,0,1,0,0,0,34,0.5399622686150565,0.5884010895015379,0.4965675057208238,0.5075041689827682,1.0,0.023668639053254437
0.0,0,1,0,0,0,0,1,0,0,1,975,0.06425044673707703,0.7793236528692447,0.4971395881006865,0.5080600333518621,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.044963856321857065,0.7941629644637516,0.4977116704805492,0.5086158977209561,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,181,0.3483690204160155,0.6079575440792269,0.4982837528604119,0.50917176209005,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.4801636271939742,0.5644330360133409,0.4988558352402746,0.5097276264591439,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.47965057997990357,0.5643186612267712,0.4994279176201373,0.5102834908282379,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2465963924811092,0.5663904787892022,0.5,0.5108393551973318,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.24653661999010978,0.5664901482460607,0.5005720823798627,0.5113952195664258,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2466636365334125,0.5662891754068156,0.5011441647597255,0.5119510839355197,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2640499598403494,0.8252565671551437,0.5017162471395881,0.5125069483046136,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2640499598403494,0.8252418618254609,0.5022883295194508,0.5130628126737076,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2640773555653766,0.8251993797618695,0.5028604118993135,0.5136186770428015,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2641035060301533,0.825112781709187,0.5034324942791762,0.5141745414118954,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2641035060301533,0.8250686657200816,0.5040045766590389,0.5147304057809894,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2641309017551521,0.8250098444012721,0.5045766590389016,0.5152862701500833,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2641445996177083,0.8249673623376879,0.5051487414187643,0.5158421345191773,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.26429154032462066,0.8254166918563541,0.505720823798627,0.5163979988882712,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2643039929269264,0.8253153884739675,0.5062929061784897,0.5169538632573651,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2643313886519252,0.8252859778145591,0.5068649885583524,0.5175097276264591,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2643176907893974,0.8252418618254609,0.5074370709382151,0.518065591995553,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2643438412542025,0.8251699691024683,0.5080091533180778,0.518621456364647,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2643575391167303,0.8251405584430671,0.5085812356979406,0.5191773207337409,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2643575391167303,0.8250833710497787,0.5091533180778032,0.5197331851028348,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.264558026013475,0.8253300938036574,0.5097254004576659,0.5202890494719288,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2645717238759744,0.825271272484855,0.5102974828375286,0.5208449138410227,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.264558026013475,0.8252565671551437,0.5108695652173914,0.5214007782101167,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.264558026013475,0.8251993797618695,0.511441647597254,0.5219566425792107,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2646115722032789,0.8251258531133558,0.5120137299771167,0.5225125069483046,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2645978743407795,0.8250980763794757,0.5125858123569794,0.5230683713173986,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2645978743407795,0.825112781709187,0.5131578947368421,0.5236242356864925,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.26453187554866986,0.8250686657200816,0.5137299771167048,0.5241801000555865,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.26477221077271906,0.8252859778145591,0.5143020594965675,0.5247359644246804,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2647448150477203,0.8252859778145591,0.5148741418764302,0.5252918287937743,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.26477221077271906,0.8252271564957496,0.5154462242562929,0.5258476931628683,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2647585129102197,0.8251699691024683,0.5160183066361556,0.5264035575319622,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2647585129102197,0.825112781709187,0.5165903890160183,0.5269594219010562,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2647585129102197,0.8250686657200816,0.517162471395881,0.5275152862701501,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.26477221077271906,0.8250539603903704,0.5177345537757437,0.528071150639244,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2648120591000236,0.8249967729970891,0.5183066361556065,0.528627015008338,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2648519074273281,0.8249526570079766,0.5188787185354691,0.5291828793774319,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.29498471443068297,0.4566266300449442,0.5194508009153318,0.5297387437465259,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.29256392854696855,0.45913960749841465,0.5200228832951945,0.5302946081156198,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,181,0.3348529658985342,0.7574584615284081,0.5205949656750573,0.5308504724847137,0.7491666666666666,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2837163546251702,0.5908143974981357,0.5211670480549199,0.5314063368538077,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2838570690309723,0.590858513487241,0.5217391304347826,0.5319622012229016,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2838134849230016,0.5909026294763393,0.5223112128146453,0.5325180655919955,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.28366903473650495,0.5907604779558895,0.522883295194508,0.5330739299610895,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.22579307510784474,0.5681551183533955,0.5234553775743707,0.5336297943301834,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2260670323580598,0.5694295802608664,0.5240274599542334,0.5341856586992774,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.22573081209642964,0.5699589721301237,0.5245995423340961,0.5347415230683713,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2257320573566517,0.5680897613325016,0.5251716247139588,0.5352973874374652,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.22577439620440032,0.5698478651946033,0.5257437070938216,0.5358532518065592,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.22581424453173327,0.569802115279991,0.5263157894736842,0.5364091161756531,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.22582918765448312,0.5697694367695334,0.5268878718535469,0.5369649805447471,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.22584039499650999,0.5697220529293858,0.5274599542334096,0.537520844913841,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.22587401702267584,0.5696959101210197,0.5280320366132724,0.5380767092829349,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.22589269592612027,0.5696615976850552,0.528604118993135,0.5386325736520289,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.22590639378861965,0.569620749546992,0.5291762013729977,0.5391884380211228,1.0,0.005917159763313609
0.0,0,0,1,0,0,0,1,0,0,1,5,0.39284473472844184,0.6274992933272117,0.5297482837528604,0.5397443023902168,1.0,0.0
0.0,0,1,0,0,0,0,1,0,0,1,975,0.5303115018460858,0.5737251704592765,0.5303203661327232,0.5403001667593107,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.5300450161572599,0.5738281077671914,0.5308924485125858,0.5408560311284046,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.4790416477283088,0.5603351508031622,0.5314645308924485,0.5414118954974986,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.4789420269100617,0.5602224099421065,0.5320366132723112,0.5419677598665925,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.47921598416024835,0.5601423475915013,0.532608695652174,0.5425236242356865,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.22595495893753537,0.5695521246750559,0.5331807780320366,0.5430794886047804,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,383,0.2545336811760137,0.5747561774639109,0.5337528604118993,0.5436353529738743,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.5384243722331803,0.7027791439210631,0.534324942791762,0.5441912173429683,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.538177810707964,0.7027203226022536,0.5348970251716247,0.5447470817120622,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.45906020210571796,0.7205954678173825,0.5354691075514875,0.5453029460811561,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.3905883231948053,0.6484543881520821,0.5360411899313501,0.5458588104502501,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.3906206999607491,0.6484870666625184,0.5366132723112128,0.546414674819344,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.3906281715221098,0.6484494863755117,0.5371853546910755,0.546970539188438,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.3906020210573331,0.6484903345135677,0.5377574370709383,0.5475264035575319,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.39065432198691497,0.648491968439096,0.5383295194508009,0.5480822679266258,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.39063937886419353,0.648491968439096,0.5389016018306636,0.5486381322957198,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.39060824735847177,0.6484494863755117,0.5394736842105263,0.5491939966648137,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,383,0.5112503035321652,0.5958583255858088,0.540045766590389,0.5497498610339077,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.4969410182492595,0.6805659264439399,0.5406178489702517,0.5503057254030016,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.5349363983338549,0.5883210271509469,0.5411899313501144,0.5508615897720955,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.5422448306134697,0.5823179847816178,0.5417620137299771,0.5514174541411895,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.5087174442278979,0.5735601439815241,0.5423340961098398,0.5519733185102834,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.5470864023808986,0.6005019419204771,0.5429061784897026,0.5525291828793774,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.49856732810738436,0.5947668633368295,0.5434782608695652,0.5530850472484713,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.515126798622731,0.5789978481200819,0.5440503432494279,0.5536409116175653,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.49974534428329775,0.5918127259923267,0.5446224256292906,0.5541967759866593,1.0,0.0029585798816568047
0.0,1,0,1,0,0,0,0,0,1,1,975,0.38208195057561056,0.568280930618613,0.5451945080091534,0.5547526403557532,1.0,0.0
0.0,0,1,0,0,0,0,1,0,0,1,383,0.2637423805639685,0.8045563647117788,0.545766590389016,0.5553085047248472,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.44002889003726864,0.5850155958191152,0.5463386727688787,0.5558643690939411,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.5135116961066899,0.5975935544906008,0.5469107551487414,0.556420233463035,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.07876021891672735,0.8828818524794073,0.5474828375286042,0.556976097832129,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.2562857623171624,0.7363416080768133,0.5480549199084668,0.5575319622012229,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.511593995355156,0.5841610527708951,0.5486270022883295,0.5580878265703169,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.252642130889285,0.738937915731924,0.5491990846681922,0.5586436909394108,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.5005896307180819,0.5452883306673044,0.549771167048055,0.5591995553085047,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,383,0.24670846590163364,0.7543572708868709,0.5503432494279176,0.5597554196775987,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.24669476803910584,0.7513933299892201,0.5509153318077803,0.5603112840466926,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.050516471679657116,0.911052362411219,0.551487414187643,0.5608671484157866,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.2220722375458024,0.4589419025101904,0.5520594965675057,0.5614230127848805,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.2695390669265123,0.44349803847240565,0.5526315789473685,0.5619788771539744,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.24370365297085073,0.5458226243131463,0.5532036613272311,0.5625347415230684,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.27353137121826876,0.526052125492015,0.5537757437070938,0.5630906058921623,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.2500308201906023,0.5352887064701832,0.5543478260869565,0.5636464702612562,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.2738489125764829,0.4786699192677375,0.5549199084668193,0.5642023346303502,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.26682689014936045,0.5180507922087898,0.5554919908466819,0.5647581989994441,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.25705906891889185,0.7426322213380772,0.5560640732265446,0.5653140633685381,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.2191894601174056,0.7630742635489156,0.5566361556064073,0.565869927737632,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.24550554452116558,0.5643856521732005,0.5572082379862701,0.566425792106726,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.2634572159716697,0.778655377330594,0.5577803203661327,0.5669816564758199,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.2237134905266771,0.5549007145156324,0.5583524027459954,0.5675375208449138,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.23025484250570116,0.551113275154691,0.5589244851258581,0.5680933852140078,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.24175980175456857,0.5634641181785653,0.5594965675057209,0.5686492495831017,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.24524279461297738,0.8886822880839489,0.5600686498855836,0.5692051139521956,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.25287250403150097,0.7968622094267701,0.5606407322654462,0.5697609783212896,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.31367357993636347,0.7971252714358741,0.5612128146453089,0.5703168426903835,1.0,0.0029585798816568047
0.0,0,0,1,0,0,0,1,0,0,1,5,0.43804768101412606,0.6028433571940965,0.5617848970251716,0.5708727070594775,1.0,0.0
0.0,0,1,0,0,0,0,1,0,0,1,383,0.13598241692557167,0.8517163570650155,0.5623569794050344,0.5714285714285714,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.05179535393406809,0.9113235940479285,0.562929061784897,0.5719844357976653,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.23572776120889216,0.566454201884568,0.5635011441647597,0.5725403001667593,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.3088108387450177,0.7601086887257509,0.5640732265446224,0.5730961645358532,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.44213960612415804,0.03897892726254071,0.5646453089244852,0.5736520289049472,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.3469145564694145,0.7484081480598022,0.5652173913043478,0.5742078932740411,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.23965904774945557,0.5598073928594189,0.5657894736842105,0.574763757643135,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.22603963663306104,0.5561523014657936,0.5663615560640732,0.575319622012229,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,64,0.4971057661774694,0.5708898195002519,0.566933638443936,0.5758754863813229,1.0,0.011834319526627219
0.0,0,1,0,0,0,0,1,0,0,1,383,0.30704755026181374,0.42013943920407826,0.5675057208237986,0.5764313507504168,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.5025720850014466,0.3820804120106658,0.5680778032036613,0.5769872151195108,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.3021972616727453,0.5328361842610434,0.568649885583524,0.5775430794886047,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.3303077660654026,0.44948964336307284,0.5692219679633868,0.5780989438576987,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.3415088818185552,0.7520419984216318,0.5697940503432495,0.5786548082267926,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.30676861197068206,0.737098115593696,0.5703661327231121,0.5792106725958865,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.07414652977104197,0.8994351519469106,0.5709382151029748,0.5797665369649805,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.4706859515966926,0.5286026832324922,0.5715102974828375,0.5803224013340744,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.19759913827988385,0.8760160974342384,0.5720823798627003,0.5808782657031684,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.23814107553121744,0.8745684394214024,0.5726544622425629,0.5814341300722623,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.39772740008342566,0.6232396494903014,0.5732265446224256,0.5819899944413562,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.30223337421935526,0.9170537708550057,0.5737986270022883,0.5825458588104502,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.2299298295861263,0.875405009288869,0.5743707093821511,0.5831017231795441,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.23628439253090505,0.8753429201190173,0.5749427917620137,0.5836575875486381,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.26918043198074315,0.6013238064582467,0.5755148741418764,0.584213451917732,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.23191477438996344,0.863480620826337,0.5760869565217391,0.5847693162868259,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.15049592488585972,0.7673110324285233,0.5766590389016019,0.58532518065592,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.30419341381863774,0.5314179369076015,0.5772311212814646,0.5858810450250139,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.34194845867912704,0.7579747819934894,0.5778032036613272,0.5864369093941079,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.15267637554555336,0.7670267293876236,0.5783752860411899,0.5869927737632018,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.5246978687370927,0.5999039251792908,0.5789473684210527,0.5875486381322957,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.3008922289535292,0.5298951183207095,0.5795194508009154,0.5881045025013897,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.21865275295903075,0.7602394027675388,0.580091533180778,0.5886603668704836,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.044241605389487404,0.7647277961775956,0.5806636155606407,0.5892162312395776,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.32998648892649385,0.5904941480957362,0.5812356979405034,0.5897720956086715,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.32272786705601675,0.5825287611740109,0.5818077803203662,0.5903279599777654,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.13143721709241163,0.8087441158257036,0.5823798627002288,0.5908838243468594,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.11745294472910928,0.819215944498815,0.5829519450800915,0.5914396887159533,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.1402785647130429,0.7722618267614081,0.5835240274599542,0.5919955530850473,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.2764004507841946,0.7485339603250196,0.584096109839817,0.5925514174541412,1.0,0.0029585798816568047
0.0,1,0,1,0,0,0,1,0,0,1,975,0.1816236948116341,0.7498198597111596,0.5846681922196796,0.5931072818232351,1.0,0.0
0.0,0,1,0,0,0,0,1,0,0,1,383,0.20909164492647392,0.8184839458647772,0.5852402745995423,0.5936631461923291,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,181,0.4714742013212003,0.4255281255769745,0.585812356979405,0.594219010561423,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.27124880921991235,0.7719023631464808,0.5863844393592678,0.594774874930517,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.11271971060151031,0.795061623501077,0.5869565217391305,0.5953307392996109,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.35587171329126477,0.7390098084549166,0.5875286041189931,0.5958866036687048,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.13610943346884596,0.7808677124879253,0.5881006864988558,0.5964424680377988,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.06389430231180881,0.8638564236964967,0.5886727688787186,0.5969983324068927,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.28315847804293526,0.7485372281760689,0.5892448512585813,0.5975541967759866,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.44783667166842633,0.6572563449412883,0.5898169336384439,0.5981100611450806,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.060107465957685235,0.822366152906028,0.5903890160183066,0.5986659255141745,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.053751657752656,0.8638139416329125,0.5909610983981693,0.5992217898832685,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.34524839828401355,0.5591178762889655,0.5915331807780321,0.5997776542523624,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.13528507119772826,0.7766963006292329,0.5921052631578947,0.6003335186214563,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.4378310057344095,0.012216861131037149,0.5926773455377574,0.6008893829905503,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.12651345814990123,0.7802893028529994,0.5932494279176201,0.6014452473596442,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.12307280413921262,0.7803236152889639,0.5938215102974829,0.6020011117287382,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.23692445628822156,0.7600433317048569,0.5943935926773455,0.6025569760978321,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.48362794114899543,0.6260630727930092,0.5949656750572082,0.603112840466926,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.5345702918266966,0.5985461330701582,0.5955377574370709,0.60366870483602,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.5516677147606686,0.6618297024785065,0.5961098398169337,0.6042245692051139,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.14326843452107596,0.5681714576086208,0.5966819221967964,0.6047804335742079,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.5515020951503118,0.7078655540723133,0.597254004576659,0.6053362979433018,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.5088980069609761,0.5759358716910938,0.5978260869565217,0.6058921623123957,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.3382101874739192,0.44935239361919344,0.5983981693363845,0.6064480266814897,1.0,0.0029585798816568047
