access_code,status_code,geocode_status,latitude,longitude,state,ev_level2_evse_num,ev_network,ev_workplace_charging,con_CHADEMO,con_J1772,con_J1772COMBO,con_NEMA520,con_NEMA515,con_TESLA,con_NEMA1450,access_days,access_hours,weekday_access,weekend_access,daily_access,total_weekly_hours,availability_class,is_24_7,primary_use_case,avg_distance_km,area_type,log_avg_distance_km,connector_count,connector_diversity
public,T,GPS,38.36496,-75.59913,MD,2.0,SHELL_RECHARGE,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.1146668058971585,Rural,0.7488972615048315,1,0.14285714285714285
public,E,GPS,36.17386,-115.09644,NV,2.0,Electrify America,0.0,True,False,True,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,2.660572319381866,Rural,1.2976195066043499,2,0.2857142857142857
public,E,GPS,37.34246,-120.61014,CA,2.0,Electrify America,0.0,True,False,True,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,8.627658784425027,Rural,2.264640079370198,2,0.2857142857142857
public,E,GPS,36.8721673535168,-94.8543029880557,OK,2.0,Non-Networked,0.0,False,True,False,False,False,True,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,23.830584415869104,Rural,3.2120761359273087,2,0.2857142857142857
public,E,GPS,36.7002428608588,-95.9339641617096,OK,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,9.830373061975735,Rural,2.382354507508784,1,0.14285714285714285
public,E,GPS,36.2321665177572,-95.3377780748673,OK,2.0,Non-Networked,0.0,False,True,False,False,False,True,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,2.5549369021348114,Rural,1.2683373140498149,2,0.2857142857142857
public,E,GPS,36.2293648310058,-95.3391075121407,OK,2.0,Non-Networked,0.0,False,True,False,False,False,True,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,2.7218829989660427,Rural,1.314229722735653,2,0.2857142857142857
public,E,GPS,36.1039488119483,-95.8857435857578,OK,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.869021530686706,Rural,0.6254150483036511,1,0.14285714285714285
public,E,GPS,36.1015603183468,-95.8872110103045,OK,4.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.8173950672845027,Rural,0.5974041941148136,1,0.14285714285714285
public,E,GPS,36.0593918093846,-95.8811871440856,OK,2.0,Non-Networked,0.0,False,True,False,False,False,True,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,3.5084350876339885,Rural,1.5059501060797467,2,0.2857142857142857
public,E,GPS,36.0477731680581,-95.8674576743445,OK,2.0,Non-Networked,0.0,False,True,False,False,False,True,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,2.8308099131118123,Rural,1.3430762464013055,2,0.2857142857142857
public,E,GPS,36.1613485839163,-95.7679264477409,OK,1.0,Non-Networked,0.0,False,False,False,False,False,True,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,3.9921973445892034,Rural,1.6078761624550626,1,0.14285714285714285
public,E,GPS,34.7914694321948,-96.6549193439442,OK,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,12.206100802828265,Rural,2.5806789048515517,1,0.14285714285714285
public,E,GPS,34.7749935711891,-96.6673885746804,OK,3.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,12.284989457502798,Rural,2.5866347856475023,1,0.14285714285714285
public,E,GPS,34.1714590092754,-97.1786130111976,OK,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,2.231423496694312,Rural,1.1729227512008435,1,0.14285714285714285
public,E,GPS,35.4820102977073,-97.7563926369093,OK,2.0,Non-Networked,0.0,False,True,False,False,False,True,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.0177401987473502,Rural,0.7019781716946754,2,0.2857142857142857
public,E,GPS,35.6026354971634,-97.5566795356036,OK,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,3.7833586051907666,Rural,1.5651429368387066,1,0.14285714285714285
public,E,GPS,36.7983218293544,-98.6399558944417,OK,2.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,66.81666708336236,Rural,4.216807991924033,1,0.14285714285714285
public,E,GPS,41.1787060580446,-81.4803581245971,OH,2.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.399563965503391,Rural,0.8752870398076467,1,0.14285714285714285
public,E,GPS,21.8758633856989,-159.457229655925,HI,2.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,3.6066625058539366,Rural,1.5275036264555077,1,0.14285714285714285
public,E,GPS,22.0537507772713,-159.329367111035,HI,3.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,8.454084255243945,Rural,2.246446844457833,1,0.14285714285714285
public,E,GPS,21.506066689219,-157.998885217559,HI,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,5.45772794707743,Rural,1.8652775449509722,1,0.14285714285714285
public,T,GPS,21.5019245117155,-158.012895235237,HI,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,4.886889564897013,Rural,1.7727277707223883,1,0.14285714285714285
public,E,GPS,21.4579057023178,-158.016154148135,HI,2.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,3.842574259595067,Rural,1.5774464511520214,1,0.14285714285714285
public,E,GPS,21.3891275394624,-157.99408352055,HI,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,2.6904009544024055,Rural,1.3057351118790441,1,0.14285714285714285
public,E,GPS,20.8355163568883,-156.917565962555,HI,6.0,Non-Networked,0.0,False,False,False,False,False,True,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,19.599427276852303,Rural,3.0252632733145015,1,0.14285714285714285
public,E,GPS,20.9482654067025,-156.69068863434,HI,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,10.773162488256528,Rural,2.465822575772372,1,0.14285714285714285
private,E,GPS,20.0215592045838,-155.664115407034,HI,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,27.69534348002521,Rural,3.356734861519186,1,0.14285714285714285
public,E,GPS,19.2021432238963,-155.479363003138,HI,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,business,9.0,True,False,False,45.0,Medium,0,Commuter,64.75976582537149,Rural,4.18600818969188,1,0.14285714285714285
public,E,GPS,19.493003065071,-154.947887613694,HI,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,12.561453624452842,Rural,2.6072314762102247,1,0.14285714285714285
public,E,GPS,46.8151260754959,-67.9973105179689,ME,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,15.187931057619323,Rural,2.7842659681473303,1,0.14285714285714285
public,E,GPS,46.6802190304453,-68.017431594523,ME,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.733278895728774,Rural,1.0055019492069777,1,0.14285714285714285
public,E,GPS,46.6362959805463,-68.0296969925458,ME,1.0,Non-Networked,0.0,False,False,False,False,False,True,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,4.329196143138329,Rural,1.6732004093812098,1,0.14285714285714285
public,E,GPS,46.163459901594,-67.8410972071338,ME,1.0,Non-Networked,0.0,False,False,False,False,False,True,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,32.79955105593546,Rural,3.5204475200319885,1,0.14285714285714285
public,E,GPS,45.6575215846418,-68.6846127549657,ME,2.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,3.964390097443683,Rural,1.6022904495576153,1,0.14285714285714285
public,E,GPS,44.7993567368905,-67.1463081937173,ME,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,33.968439867625634,Rural,3.554445936629278,1,0.14285714285714285
public,E,GPS,44.4088377177571,-68.0262509992703,ME,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,13.989318155193029,Rural,2.7073378244350628,1,0.14285714285714285
public,E,GPS,44.2508112999245,-68.3430961386268,ME,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,10.651220578905933,Rural,2.4554109452451804,1,0.14285714285714285
public,E,GPS,44.3899222110828,-68.2018486110572,ME,3.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.262361120054407,Rural,0.816409011306539,1,0.14285714285714285
public,E,GPS,44.3912998905942,-68.2076338142395,ME,3.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.982974439947234,Rural,0.6845979598667075,1,0.14285714285714285
public,E,GPS,44.3933328433128,-68.2202195635925,ME,4.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.9669379832325667,Rural,0.6764780103041742,1,0.14285714285714285
public,E,GPS,44.3971754728281,-68.2253840777081,ME,4.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.2738006742543901,Rural,0.8214527372447937,1,0.14285714285714285
public,E,GPS,44.4318900561788,-68.2894160965855,ME,2.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,6.770553789799874,Rural,2.050341434658286,1,0.14285714285714285
public,E,GPS,44.522539024587,-68.3983037523323,ME,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,2.265150366172516,Rural,1.1833058156258351,1,0.14285714285714285
public,E,GPS,44.4958433923113,-68.4955669570098,ME,2.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,7.462041569430622,Rural,2.1355904647687476,1,0.14285714285714285
public,E,GPS,44.4229305808015,-68.5803528153898,ME,2.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,3.506899037384092,Rural,1.505609342167182,1,0.14285714285714285
public,E,GPS,44.2658957546792,-68.5696015360879,ME,2.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,16.28436469374578,Rural,2.849802317924946,1,0.14285714285714285
public,E,GPS,44.5737220876264,-68.7992277156905,ME,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,20.169834018141398,Rural,3.0525772446881394,1,0.14285714285714285
public,E,GPS,44.095397473718,-69.1389274879799,ME,2.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,3.06131289724567,Rural,1.4015062950454635,1,0.14285714285714285
public,E,GPS,43.991826051819,-69.1816987762106,ME,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,6.326519932092189,Rural,1.9915006326398692,1,0.14285714285714285
public,E,GPS,43.9096878290467,-69.9040382672747,ME,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,3.4170683374116324,Rural,1.4854762039485525,1,0.14285714285714285
public,E,GPS,43.9129293681786,-69.9814509228419,ME,1.0,Non-Networked,0.0,True,True,True,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.144805185652445,Rural,0.763048725715711,3,0.42857142857142855
public,E,GPS,43.9114231474285,-69.9926455941471,ME,1.0,Non-Networked,0.0,False,True,True,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.557812996155969,Rural,0.9391525949940756,2,0.2857142857142857
public,E,GPS,43.8100887014937,-70.1585323349257,ME,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,2.72607324392627,Rural,1.3153549295080018,1,0.14285714285714285
public,E,GPS,43.8349943085159,-70.2465495837474,ME,2.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,5.028998594237116,Rural,1.7965809263404005,1,0.14285714285714285
public,E,GPS,43.7966965471018,-70.2511376137737,ME,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,3.3112265610524405,Rural,1.4612224485600067,1,0.14285714285714285
public,E,GPS,43.7957181515314,-70.2532443027071,ME,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,3.5987353381819602,Rural,1.5257813392136532,1,0.14285714285714285
private,E,GPS,43.7261038851559,-70.2474002272394,ME,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,2.061082253730852,Rural,1.1187685311248994,1,0.14285714285714285
public,E,GPS,43.7234349252682,-70.2367421485022,ME,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.7248992123766165,Rural,1.0024314411473876,1,0.14285714285714285
public,E,GPS,43.7062086115311,-70.2412122622707,ME,2.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,2.4073730427840294,Rural,1.2259416257239502,1,0.14285714285714285
public,E,GPS,43.6793004678011,-70.3388290516608,ME,2.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.5401395758815948,Urban,0.4318730460079004,1,0.14285714285714285
public,E,GPS,43.6781938701676,-70.3331731556904,ME,2.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.2127038025856031,Urban,0.1928524143115494,1,0.14285714285714285
public,E,GPS,43.6543287562833,-70.2765200734436,ME,6.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.091780923307701,Rural,0.7380158195468046,1,0.14285714285714285
public,E,GPS,43.6491436249329,-70.22758173527,ME,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.6207365161073433,Rural,0.9634553912862144,1,0.14285714285714285
public,E,GPS,43.5971425577981,-70.2983169128947,ME,2.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,2.4389274727945933,Rural,1.2351596416070925,1,0.14285714285714285
public,E,GPS,43.6379309336834,-70.3241869699598,ME,2.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.923606210446757,Rural,0.6542016589703057,1,0.14285714285714285
public,E,GPS,43.6328697899647,-70.3123772591269,ME,2.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.3637440377623977,Rural,0.8602468186234771,1,0.14285714285714285
public,E,GPS,43.5798665778827,-70.3584096912638,ME,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.9994492769707193,Rural,1.098428697473184,1,0.14285714285714285
public,E,GPS,43.5308075308174,-70.4440929323266,ME,1.0,Non-Networked,0.0,False,False,False,False,False,True,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.9312656511930206,Rural,1.0754342926243883,1,0.14285714285714285
public,E,GPS,43.480656422148,-70.4747987240365,ME,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.8558184626579106,Rural,1.049358478961964,1,0.14285714285714285
private,E,GPS,43.4596673805274,-70.3919578300116,ME,2.0,Non-Networked,0.0,False,True,False,False,False,False,False,business,8.0,True,False,False,40.0,Medium,0,Commuter,4.053029507639228,Rural,1.619987965920512,1,0.14285714285714285
public,E,GPS,43.458510440766,-70.3848116085482,ME,4.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,4.607488490720056,Rural,1.7241029349304153,1,0.14285714285714285
private,E,200-8,43.45872,-70.38905,ME,4.0,Non-Networked,0.0,False,True,False,False,False,False,False,business,8.0,True,False,False,40.0,Medium,0,Commuter,4.145904520722712,Rural,1.6382011596109973,1,0.14285714285714285
public,E,GPS,43.4012586595345,-70.7104168097855,ME,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,12.030013924874186,Rural,2.567255459814171,1,0.14285714285714285
public,E,GPS,35.194583263126,-79.4733616453563,NC,4.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,8.949213485174408,Rural,2.2974935013300053,1,0.14285714285714285
public,E,GPS,38.177216788875,-85.7099190851264,KY,2.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,2.398931296166177,Rural,1.2234610575547598,1,0.14285714285714285
private,E,GPS,43.3213902603204,-70.5908782987483,ME,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.0695057209532601,Rural,0.7273097966160981,1,0.14285714285714285
public,E,GPS,43.3186353973284,-70.5833685254786,ME,4.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.9078391266068356,Rural,0.64597125427579,1,0.14285714285714285
public,E,GPS,43.1017704036776,-70.7416605387875,ME,2.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.3741590299350441,Rural,0.8646432821220673,1,0.14285714285714285
public,E,GPS,44.9654500610413,-70.6428304194054,ME,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,9.155960355814717,Rural,2.3180607603112526,1,0.14285714285714285
public,E,GPS,44.4750742297696,-70.9000559196112,ME,1.0,Non-Networked,0.0,False,False,False,False,False,True,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,9.724064081603057,Rural,2.3724901958876625,1,0.14285714285714285
public,E,GPS,44.4670172868434,-70.8464156704698,ME,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,6.847586399068161,Rural,2.0602060194303777,1,0.14285714285714285
public,E,GPS,44.1961593143334,-70.5267549709093,ME,1.0,Non-Networked,0.0,False,True,True,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,2.0308677036761296,Rural,1.1088489493751803,2,0.2857142857142857
public,E,GPS,44.2149064760841,-70.5234031244083,ME,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.9032449283331487,Rural,0.6435602864604,1,0.14285714285714285
private,E,GPS,44.2197165231635,-70.5156905894672,ME,2.0,Non-Networked,0.0,False,True,False,False,False,False,False,business,8.0,True,False,False,40.0,Medium,0,Commuter,0.8372803988980465,Rural,0.6082864341590853,1,0.14285714285714285
public,E,GPS,44.1308164564576,-70.4608215830746,ME,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,7.996668936183598,Rural,2.19685439062375,1,0.14285714285714285
public,E,GPS,44.1135956330647,-70.4456965886788,ME,4.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,8.697044090574801,Rural,2.2718211061383897,1,0.14285714285714285
public,E,GPS,43.9257212524954,-70.5275751792931,ME,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,9.42015338786626,Rural,2.3437417567414682,1,0.14285714285714285
public,E,GPS,43.9712908825077,-70.8098577836849,ME,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,14.851152274613707,Rural,2.763242196394665,1,0.14285714285714285
public,E,GPS,36.14532,-115.102874,NV,2.0,Tesla,0.0,False,False,False,False,False,True,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.7632766189336208,Rural,0.5671737935092119,1,0.14285714285714285
public,E,GPS,32.737986,-117.216187,CA,2.0,Tesla,0.0,False,False,False,False,False,True,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.4455791362938326,Urban,0.36851002763350815,1,0.14285714285714285
public,E,GPS,35.374193,-78.542405,NC,2.0,Tesla,0.0,False,False,False,False,False,True,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,22.800513577314767,Rural,3.16970715932338,1,0.14285714285714285
public,E,GPS,29.185251,-82.177435,FL,2.0,Tesla,0.0,False,False,False,False,False,True,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,4.000028678614376,Rural,1.6094436481405263,1,0.14285714285714285
public,E,GPS,32.921308,-117.215126,CA,2.0,Tesla,0.0,False,False,False,False,False,True,False,business,18.0,True,False,False,90.0,High,0,Commuter,1.6746757466740085,Rural,0.9838281568040607,1,0.14285714285714285
public,E,GPS,30.2261966,-97.821941,TX,2.0,Tesla,0.0,False,False,False,False,False,True,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.0988264525060603,Rural,0.7413783563845281,1,0.14285714285714285
public,E,GPS,40.57162465,-75.61673671,PA,2.0,Tesla,0.0,False,False,False,False,False,True,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,2.5374976676793173,Rural,1.2634196036558714,1,0.14285714285714285
public,E,GPS,40.584739,-111.936303,UT,2.0,SHELL_RECHARGE,0.0,False,True,False,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,2.1102447371129807,Rural,1.1347014167004235,1,0.14285714285714285
public,P,GPS,33.848052,-117.989742,CA,2.0,SHELL_RECHARGE,0.0,False,True,False,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,0.9084263088308108,Rural,0.6462789803700791,1,0.14285714285714285
public,E,GPS,39.915695,-75.378572,PA,2.0,SHELL_RECHARGE,0.0,False,True,False,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,2.971149190093157,Rural,1.3790555213484843,1,0.14285714285714285
public,E,GPS,41.428275,-71.482965,RI,2.0,SHELL_RECHARGE,0.0,False,True,False,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,1.9265951750984471,Rural,1.0738396910376562,1,0.14285714285714285
public,E,GPS,41.959215,-73.987132,NY,2.0,SHELL_RECHARGE,0.0,False,True,False,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,0.42314312358597717,Urban,0.352867892817387,1,0.14285714285714285
public,E,GPS,34.251561,-83.473374,GA,2.0,SHELL_RECHARGE,0.0,False,False,True,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,0.11265274736175253,Urban,0.10674702663266683,1,0.14285714285714285
public,E,GPS,34.250345,-83.4739,GA,2.0,SHELL_RECHARGE,0.0,False,False,True,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,0.10100328081507229,Urban,0.09622183758630506,1,0.14285714285714285
public,E,200-8,44.43299,-68.95666,ME,2.0,EV Connect,0.0,False,True,False,False,False,False,False,saturday,8.0,False,True,False,8.0,Low,0,Recreational,4.553424614553065,Rural,1.7144147851299272,1,0.14285714285714285
public,E,GPS,34.427042,-93.088393,AR,4.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,2.4170415574962614,Rural,1.228775135042301,1,0.14285714285714285
public,T,GPS,40.591161,-74.652764,NJ,1.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,2.0472459880730893,Rural,1.1142382279799958,1,0.14285714285714285
public,E,GPS,39.6623288,-75.5596715,DE,2.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.5358095281106032,Urban,0.4290576218998818,1,0.14285714285714285
public,T,GPS,47.274639,-122.466744,WA,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.8220371882129734,Rural,0.5999552092842324,1,0.14285714285714285
public,E,GPS,47.228593,-122.484226,WA,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.03585011193693581,Urban,0.03522245377263644,1,0.14285714285714285
public,E,GPS,47.25929,-122.4345,WA,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.04690697443966729,Urban,0.04584007831321287,1,0.14285714285714285
public,E,GPS,26.715177,-80.035301,FL,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.35111817167104736,Urban,0.3009325249315213,1,0.14285714285714285
public,E,GPS,26.71548,-80.035123,FL,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.3570665372734441,Urban,0.3053254122766443,1,0.14285714285714285
public,E,GPS,26.715155,-80.035354,FL,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.353140821504703,Urban,0.30242842470734616,1,0.14285714285714285
public,E,GPS,26.715228,-80.035205,FL,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.35156628445772153,Urban,0.301264130635446,1,0.14285714285714285
public,T,GPS,26.923501,-80.095534,FL,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.488773993339844,Urban,0.3979529579906491,1,0.14285714285714285
public,T,GPS,26.923097,-80.095542,FL,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.501862752541477,Urban,0.40670617269647086,1,0.14285714285714285
